Timestamp,is_release,is_landing,in_flight,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80
2025-04-15 00:07:30.302000+00:00,False,False,False,-0.52,0.04,1.16,0.2,-0.2,-0.32,-0.2,-0.2,1.0,0.27999999999999997,-0.6,0.16,1.48,-0.2,-0.2,-0.2,-0.4,-0.2,1.4,0.32,-0.2,-0.0,0.8,-0.24,-0.2,-0.0,-0.2,0.4,1.8,0.2,0.32,1.9600000000000002,7.4799999999999995,0.76,0.32,0.36,0.44000000000000006,1.1199999999999999,9.28,5.720000000000001,0.8800000000000001,6.04,8.84,1.52,0.5599999999999999,0.8,0.4,1.64,9.6,8.36,0.04,1.52,6.840000000000001,1.44,0.12,0.72,0.24,1.64,6.44,2.2,-0.4,2.32,5.24,0.24,-0.48,-0.36,-0.4,0.48,7.12,4.64,-1.0,0.32,4.279999999999999,-0.2,-0.64,-0.4,-0.6,-0.36,3.2399999999999998,0.6
2025-04-15 00:07:30.303000+00:00,False,False,False,-0.52,-0.0,1.2,0.2,-0.2,-0.32,-0.2,-0.2,1.0,0.27999999999999997,-0.6,0.16,1.52,-0.2,-0.2,-0.2,-0.4,-0.2,1.4,0.36,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.8,0.16,0.36,2.08,7.88,0.8,0.36,0.36,0.44000000000000006,1.2,9.4,5.92,0.8800000000000001,5.96,8.76,1.48,0.5599999999999999,0.8,0.4,1.64,9.32,8.36,0.04,1.48,6.68,1.44,0.16,0.72,0.24,1.64,6.32,2.2,-0.44000000000000006,2.2399999999999998,5.04,0.16,-0.52,-0.4,-0.4,0.44000000000000006,6.640000000000001,4.5600000000000005,-1.0,0.32,4.24,-0.24,-0.6,-0.4,-0.6,-0.36,3.16,0.6
2025-04-15 00:07:30.326000+00:00,False,False,False,-0.52,-0.0,1.2,0.2,-0.2,-0.27999999999999997,-0.2,-0.2,1.0,0.32,-0.6,0.16,1.56,-0.2,-0.2,-0.2,-0.4,-0.2,1.44,0.4,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.7600000000000002,0.12,0.4,2.2,8.2,0.8,0.36,0.4,0.44000000000000006,1.24,9.48,6.08,0.8800000000000001,5.92,8.72,1.44,0.52,0.8,0.4,1.6800000000000002,9.16,8.32,0.04,1.48,6.6,1.44,0.2,0.76,0.2,1.64,6.2,2.16,-0.44000000000000006,2.2,4.92,0.08,-0.5599999999999999,-0.4,-0.4,0.36,6.32,4.5200000000000005,-1.0,0.32,4.2,-0.27999999999999997,-0.6,-0.4,-0.6,-0.32,3.12,0.6
2025-04-15 00:07:30.327000+00:00,False,False,False,-0.52,-0.0,1.2,0.2,-0.2,-0.27999999999999997,-0.2,-0.2,1.0,0.32,-0.64,0.16,1.6,-0.2,-0.2,-0.2,-0.4,-0.2,1.44,0.4,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.72,0.12,0.4,2.2800000000000002,8.4,0.8,0.36,0.4,0.48,1.28,9.559999999999999,6.2,0.8400000000000001,5.96,8.72,1.3599999999999999,0.48,0.8,0.4,1.6800000000000002,9.040000000000001,8.28,-0.0,1.52,6.56,1.44,0.2,0.76,0.2,1.64,6.08,2.12,-0.44000000000000006,2.2,4.84,0.04,-0.5599999999999999,-0.4,-0.44000000000000006,0.32,6.08,4.4799999999999995,-1.0,0.36,4.2,-0.27999999999999997,-0.6,-0.4,-0.64,-0.32,3.08,0.6
2025-04-15 00:07:30.364000+00:00,False,False,False,-0.5599999999999999,-0.0,1.2,0.16,-0.2,-0.27999999999999997,-0.2,-0.2,1.0,0.32,-0.64,0.2,1.6,-0.2,-0.2,-0.2,-0.4,-0.2,1.44,0.4,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.72,0.08,0.4,2.48,8.559999999999999,0.8,0.4,0.4,0.48,1.28,9.6,6.279999999999999,0.8400000000000001,6.0,8.72,1.3199999999999998,0.48,0.8,0.4,1.6800000000000002,8.92,8.24,-0.0,1.52,6.56,1.3599999999999999,0.2,0.76,0.2,1.64,6.0,2.08,-0.48,2.2,4.84,-0.04,-0.5599999999999999,-0.4,-0.48,0.27999999999999997,5.88,4.4,-1.0,0.36,4.24,-0.27999999999999997,-0.6,-0.36,-0.64,-0.27999999999999997,3.0,0.6
2025-04-15 00:07:30.364000+00:00,False,False,False,-0.5599999999999999,-0.0,1.2,0.16,-0.16,-0.24,-0.2,-0.2,1.0,0.32,-0.6799999999999999,0.2,1.6,-0.2,-0.2,-0.2,-0.4,-0.2,1.48,0.36,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.6800000000000002,0.04,0.4,2.68,8.72,0.8400000000000001,0.4,0.4,0.5599999999999999,1.3199999999999998,9.64,6.32,0.8400000000000001,6.08,8.76,1.3199999999999998,0.44000000000000006,0.8,0.4,1.6800000000000002,8.8,8.24,-0.0,1.48,6.56,1.3199999999999998,0.16,0.76,0.16,1.64,5.88,2.04,-0.48,2.2,4.84,-0.08,-0.6,-0.4,-0.48,0.2,5.68,4.32,-1.0,0.36,4.24,-0.27999999999999997,-0.6,-0.36,-0.64,-0.32,2.92,0.6
2025-04-15 00:07:30.401000+00:00,False,False,False,-0.52,0.04,1.2,0.16,-0.16,-0.27999999999999997,-0.24,-0.2,1.0,0.36,-0.6799999999999999,0.24,1.6,-0.2,-0.2,-0.2,-0.4,-0.2,1.52,0.36,-0.2,-0.0,0.8,-0.27999999999999997,-0.2,-0.0,-0.2,0.4,1.64,0.08,0.4,2.92,8.84,0.8400000000000001,0.4,0.4,0.6,1.3199999999999998,9.72,6.4,0.8,6.2,8.8,1.3199999999999998,0.48,0.8,0.4,1.6800000000000002,8.68,8.2,-0.0,1.52,6.56,1.28,0.16,0.76,0.16,1.6,5.76,2.0,-0.52,2.2,4.84,-0.16,-0.6,-0.4,-0.52,0.12,5.4,4.279999999999999,-1.0,0.4,4.24,-0.27999999999999997,-0.6,-0.32,-0.64,-0.32,2.84,0.6
2025-04-15 00:07:30.402000+00:00,False,False,False,-0.52,0.08,1.2,0.16,-0.12,-0.32,-0.24,-0.2,1.0,0.36,-0.6799999999999999,0.24,1.64,-0.2,-0.2,-0.2,-0.4,-0.2,1.48,0.36,-0.2,0.04,0.8800000000000001,-0.32,-0.2,-0.0,-0.2,0.36,1.64,0.12,0.4,3.2399999999999998,9.040000000000001,0.8400000000000001,0.4,0.4,0.64,1.3599999999999999,9.84,6.5200000000000005,0.8,6.24,8.8,1.28,0.52,0.8,0.4,1.64,8.52,8.2,-0.04,1.52,6.4799999999999995,1.24,0.12,0.72,0.12,1.6,5.64,2.0,-0.5599999999999999,2.2,4.84,-0.24,-0.6,-0.44000000000000006,-0.5599999999999999,0.08,5.08,4.24,-1.0,0.4,4.2,-0.27999999999999997,-0.6,-0.32,-0.64,-0.32,2.7600000000000002,0.64
2025-04-15 00:07:30.421000+00:00,False,False,False,-0.48,0.12,1.2,0.16,-0.12,-0.36,-0.24,-0.2,1.0,0.36,-0.64,0.27999999999999997,1.6800000000000002,-0.2,-0.2,-0.2,-0.4,-0.2,1.48,0.36,-0.2,0.04,0.96,-0.36,-0.2,-0.0,-0.2,0.32,1.6800000000000002,0.08,0.4,3.56,9.32,0.8,0.4,0.4,0.64,1.3599999999999999,9.959999999999999,6.640000000000001,0.8,6.24,8.8,1.28,0.52,0.8,0.4,1.64,8.4,8.16,-0.04,1.48,6.36,1.2,0.08,0.6799999999999999,0.12,1.56,5.5200000000000005,2.0,-0.6,2.16,4.8,-0.36,-0.5599999999999999,-0.48,-0.5599999999999999,-0.0,4.84,4.16,-1.04,0.4,4.12,-0.32,-0.6,-0.32,-0.6,-0.32,2.68,0.64
2025-04-15 00:07:30.422000+00:00,False,False,False,-0.44000000000000006,0.16,1.2,0.2,-0.12,-0.36,-0.24,-0.24,1.04,0.4,-0.64,0.32,1.72,-0.2,-0.2,-0.2,-0.4,-0.16,1.52,0.36,-0.24,0.04,1.08,-0.36,-0.2,-0.0,-0.16,0.32,1.72,0.08,0.4,3.84,9.559999999999999,0.8,0.4,0.4,0.6799999999999999,1.4,10.120000000000001,6.76,0.76,6.24,8.8,1.28,0.52,0.8,0.4,1.6,8.28,8.120000000000001,-0.08,1.48,6.16,1.16,0.08,0.6799999999999999,0.08,1.52,5.36,1.9600000000000002,-0.6,2.16,4.76,-0.44000000000000006,-0.52,-0.52,-0.5599999999999999,-0.08,4.6,4.08,-1.04,0.4,3.96,-0.36,-0.6,-0.36,-0.6,-0.36,2.6,0.64
2025-04-15 00:07:35.678000+00:00,False,False,False,-0.44000000000000006,1.08,0.8,-0.04,-0.2,-0.32,-0.2,-0.0,1.04,-0.0,-0.6,1.16,0.9199999999999999,-0.36,-0.24,-0.2,-0.4,0.04,1.08,-0.2,-0.4,1.2,0.76,-0.4,-0.32,-0.2,-0.24,0.44000000000000006,1.6800000000000002,0.2,-1.04,0.96,1.2,-0.48,-0.12,-0.2,-0.4,0.2,1.4,-0.44000000000000006,0.8400000000000001,11.0,8.24,0.8,0.8400000000000001,0.72,0.64,4.4,12.36,2.96,1.6,11.559999999999999,11.08,1.24,1.16,1.48,0.64,4.4,9.4,4.96,-0.16,11.4,8.959999999999999,0.04,0.4,0.12,0.4,5.2,11.92,2.2399999999999998,0.16,9.48,9.120000000000001,0.04,-0.0,0.2,-0.4,2.12,5.720000000000001,1.8
2025-04-15 00:07:35.697000+00:00,False,False,False,-0.44000000000000006,1.08,0.8,-0.04,-0.2,-0.27999999999999997,-0.2,-0.0,1.04,-0.0,-0.6,1.16,0.9199999999999999,-0.36,-0.24,-0.2,-0.4,0.08,1.1199999999999999,-0.2,-0.4,1.2,0.76,-0.4,-0.27999999999999997,-0.24,-0.24,0.44000000000000006,1.6800000000000002,0.2,-1.08,0.9199999999999999,1.16,-0.48,-0.12,-0.2,-0.4,0.2,1.4,-0.48,0.8800000000000001,11.16,8.28,0.8,0.8800000000000001,0.72,0.6799999999999999,4.4399999999999995,12.440000000000001,2.96,1.6,11.52,10.879999999999999,1.16,1.16,1.52,0.64,4.4,9.440000000000001,5.0,-0.16,11.440000000000001,8.879999999999999,0.04,0.4,0.08,0.4,5.24,11.92,2.2800000000000002,0.12,9.28,8.72,-0.08,-0.0,0.2,-0.44000000000000006,2.08,5.64,1.8
2025-04-15 00:07:35.698000+00:00,False,False,False,-0.44000000000000006,1.04,0.8,-0.08,-0.2,-0.27999999999999997,-0.24,-0.0,1.08,-0.0,-0.64,1.2,0.9199999999999999,-0.36,-0.24,-0.2,-0.4,0.08,1.1199999999999999,-0.2,-0.4,1.2,0.72,-0.4,-0.27999999999999997,-0.24,-0.24,0.44000000000000006,1.6800000000000002,0.2,-1.08,0.9199999999999999,1.1199999999999999,-0.44000000000000006,-0.16,-0.2,-0.4,0.2,1.4,-0.52,0.9199999999999999,11.28,8.28,0.8,0.9199999999999999,0.72,0.72,4.4799999999999995,12.48,3.0,1.56,11.440000000000001,10.6,1.1199999999999999,1.2,1.52,0.64,4.36,9.48,5.0,-0.16,11.440000000000001,8.76,-0.04,0.4,0.04,0.4,5.2,11.8,2.32,0.08,9.120000000000001,8.24,-0.16,-0.0,0.2,-0.44000000000000006,1.9600000000000002,5.5600000000000005,1.8399999999999999
2025-04-15 00:07:35.734000+00:00,False,False,False,-0.44000000000000006,1.04,0.8,-0.08,-0.2,-0.24,-0.24,-0.0,1.08,-0.0,-0.64,1.16,0.8800000000000001,-0.36,-0.24,-0.2,-0.4,0.08,1.1199999999999999,-0.2,-0.4,1.2,0.72,-0.4,-0.24,-0.24,-0.24,0.44000000000000006,1.6800000000000002,0.2,-1.1199999999999999,0.9199999999999999,1.08,-0.44000000000000006,-0.12,-0.2,-0.4,0.2,1.4,-0.52,0.9199999999999999,11.36,8.16,0.8400000000000001,0.96,0.8,0.72,4.4399999999999995,12.440000000000001,3.0,1.56,11.36,10.28,1.08,1.2,1.52,0.64,4.32,9.4,5.0,-0.16,11.440000000000001,8.559999999999999,-0.04,0.4,-0.0,0.4,5.12,11.72,2.3600000000000003,0.04,9.0,7.68,-0.24,-0.0,0.2,-0.44000000000000006,1.8399999999999999,5.5200000000000005,1.8399999999999999
2025-04-15 00:07:35.735000+00:00,False,False,False,-0.44000000000000006,1.0,0.8,-0.12,-0.2,-0.24,-0.24,-0.0,1.1199999999999999,-0.0,-0.64,1.1199999999999999,0.8400000000000001,-0.4,-0.2,-0.2,-0.4,0.08,1.1199999999999999,-0.2,-0.4,1.2,0.6799999999999999,-0.4,-0.2,-0.27999999999999997,-0.24,0.44000000000000006,1.6800000000000002,0.2,-1.08,0.9199999999999999,1.04,-0.4,-0.08,-0.2,-0.4,0.2,1.4,-0.52,0.96,11.4,8.0,0.8400000000000001,1.0,0.8400000000000001,0.76,4.36,12.36,3.0,1.56,11.28,9.84,1.04,1.2,1.52,0.6799999999999999,4.24,9.32,4.96,-0.16,11.440000000000001,8.24,-0.04,0.4,0.04,0.4,5.0,11.6,2.3600000000000003,-0.0,8.84,7.040000000000001,-0.36,-0.0,0.2,-0.44000000000000006,1.72,5.4799999999999995,1.8399999999999999
2025-04-15 00:07:35.759000+00:00,False,False,False,-0.44000000000000006,1.04,0.76,-0.12,-0.2,-0.24,-0.24,-0.0,1.08,-0.0,-0.64,1.1199999999999999,0.8,-0.4,-0.2,-0.2,-0.4,0.04,1.08,-0.2,-0.4,1.2,0.64,-0.4,-0.2,-0.27999999999999997,-0.2,0.4,1.64,0.2,-1.08,0.9199999999999999,0.96,-0.44000000000000006,-0.08,-0.2,-0.4,0.2,1.4,-0.48,0.96,11.4,7.76,0.8,1.0,0.8400000000000001,0.8,4.24,12.24,3.0,1.52,11.24,9.28,1.0,1.2,1.56,0.72,4.16,9.24,4.96,-0.2,11.36,7.840000000000001,-0.08,0.4,0.04,0.4,4.8,11.440000000000001,2.3600000000000003,-0.0,8.68,6.32,-0.48,-0.0,0.2,-0.44000000000000006,1.6,5.4399999999999995,1.8399999999999999
2025-04-15 00:07:35.760000+00:00,False,False,False,-0.44000000000000006,1.04,0.72,-0.16,-0.2,-0.24,-0.27999999999999997,-0.0,1.08,-0.0,-0.64,1.1199999999999999,0.8,-0.4,-0.2,-0.2,-0.4,-0.0,1.04,-0.24,-0.4,1.2,0.6,-0.44000000000000006,-0.24,-0.24,-0.2,0.4,1.64,0.2,-1.04,0.9199999999999999,0.9199999999999999,-0.48,-0.08,-0.2,-0.4,0.16,1.4,-0.44000000000000006,0.96,11.4,7.4799999999999995,0.8400000000000001,1.0,0.8400000000000001,0.8,4.12,12.16,3.04,1.52,11.120000000000001,8.879999999999999,1.0,1.24,1.56,0.76,4.08,9.16,5.0,-0.2,11.28,7.44,-0.12,0.4,0.08,0.36,4.5200000000000005,11.28,2.32,-0.0,8.559999999999999,5.84,-0.52,-0.0,0.2,-0.4,1.52,5.4,1.8399999999999999
2025-04-15 00:07:35.832000+00:00,False,False,False,-0.44000000000000006,1.04,0.6799999999999999,-0.12,-0.2,-0.24,-0.24,-0.04,1.08,-0.0,-0.6,1.1199999999999999,0.8,-0.4,-0.2,-0.2,-0.4,-0.0,1.04,-0.24,-0.4,1.2,0.5599999999999999,-0.44000000000000006,-0.24,-0.24,-0.2,0.36,1.64,0.2,-1.0,0.8800000000000001,0.8800000000000001,-0.48,-0.04,-0.2,-0.4,0.12,1.4,-0.4,0.9199999999999999,11.36,7.2,0.8400000000000001,1.0,0.8400000000000001,0.8,3.9200000000000004,12.08,3.04,1.56,11.0,8.48,0.96,1.28,1.6,0.8,4.0,9.08,5.0,-0.2,11.16,6.959999999999999,-0.12,0.4,0.08,0.32,4.12,11.16,2.2800000000000002,-0.0,8.36,5.4,-0.5599999999999999,0.04,0.2,-0.4,1.3599999999999999,5.36,1.8
2025-04-15 00:07:35.833000+00:00,False,False,False,-0.44000000000000006,1.04,0.64,-0.16,-0.2,-0.24,-0.24,-0.08,1.1199999999999999,-0.0,-0.6,1.1199999999999999,0.76,-0.4,-0.2,-0.2,-0.36,-0.0,1.0,-0.24,-0.4,1.2,0.52,-0.44000000000000006,-0.24,-0.24,-0.2,0.32,1.64,0.2,-1.0,0.8800000000000001,0.8400000000000001,-0.48,-0.08,-0.2,-0.4,0.08,1.4,-0.4,0.96,11.32,6.88,0.8,1.0,0.8400000000000001,0.8,3.6799999999999997,12.040000000000001,3.08,1.56,10.84,8.08,0.96,1.28,1.6,0.8400000000000001,3.88,9.040000000000001,5.04,-0.2,10.959999999999999,6.36,-0.16,0.4,0.08,0.27999999999999997,3.56,10.959999999999999,2.2399999999999998,-0.04,8.08,4.96,-0.6,0.04,0.2,-0.4,1.2,5.279999999999999,1.8399999999999999
2025-04-15 00:07:35.847000+00:00,False,False,False,-0.44000000000000006,1.04,0.5599999999999999,-0.12,-0.2,-0.24,-0.24,-0.12,1.08,-0.0,-0.6,1.1199999999999999,0.72,-0.4,-0.2,-0.2,-0.36,-0.0,1.0,-0.24,-0.4,1.2,0.48,-0.44000000000000006,-0.24,-0.2,-0.2,0.32,1.64,0.16,-1.0,0.8400000000000001,0.76,-0.48,-0.08,-0.2,-0.36,0.04,1.4,-0.4,0.96,11.28,6.5200000000000005,0.8,1.0,0.8400000000000001,0.8,3.4,12.0,3.12,1.56,10.6,7.720000000000001,0.96,1.3199999999999998,1.64,0.8800000000000001,3.7600000000000002,9.0,5.12,-0.24,10.64,5.64,-0.24,0.36,0.04,0.2,2.96,10.76,2.2,-0.08,7.720000000000001,4.5200000000000005,-0.6,0.04,0.24,-0.4,1.0,5.2,1.8800000000000001
2025-04-15 00:07:35.848000+00:00,False,False,False,-0.44000000000000006,0.96,0.52,-0.08,-0.2,-0.2,-0.27999999999999997,-0.12,1.1199999999999999,-0.0,-0.6,1.08,0.6799999999999999,-0.4,-0.2,-0.2,-0.36,-0.0,1.04,-0.24,-0.4,1.2,0.44000000000000006,-0.48,-0.27999999999999997,-0.2,-0.2,0.27999999999999997,1.64,0.16,-1.04,0.76,0.72,-0.48,-0.12,-0.2,-0.32,-0.04,1.4,-0.4,0.96,11.16,6.16,0.8,1.0,0.8800000000000001,0.8,3.08,11.959999999999999,3.16,1.56,10.32,7.4,0.96,1.3199999999999998,1.6800000000000002,0.9199999999999999,3.6399999999999997,8.959999999999999,5.16,-0.27999999999999997,10.16,4.88,-0.32,0.32,0.04,0.12,2.2800000000000002,10.48,2.12,-0.12,7.32,4.16,-0.6,0.04,0.27999999999999997,-0.4,0.8400000000000001,5.08,1.92
2025-04-15 00:07:35.849000+00:00,False,False,False,-0.44000000000000006,0.9199999999999999,0.52,-0.08,-0.2,-0.24,-0.24,-0.16,1.1199999999999999,-0.0,-0.6,1.04,0.6,-0.4,-0.2,-0.2,-0.36,-0.04,1.04,-0.16,-0.4,1.2,0.4,-0.44000000000000006,-0.27999999999999997,-0.2,-0.2,0.2,1.64,0.16,-1.08,0.72,0.64,-0.44000000000000006,-0.12,-0.2,-0.32,-0.08,1.4,-0.44000000000000006,0.96,10.879999999999999,5.84,0.8400000000000001,1.04,0.96,0.8400000000000001,2.8,11.84,3.16,1.52,10.040000000000001,7.040000000000001,0.96,1.28,1.6800000000000002,0.96,3.44,8.879999999999999,5.16,-0.36,9.32,4.16,-0.4,0.24,-0.0,0.04,1.6800000000000002,9.959999999999999,2.0,-0.16,6.88,3.84,-0.6,0.04,0.32,-0.4,0.64,4.96,1.9600000000000002
2025-04-15 00:07:35.886000+00:00,False,False,False,-0.44000000000000006,0.9199999999999999,0.48,-0.12,-0.2,-0.24,-0.24,-0.16,1.08,-0.0,-0.6,1.0,0.52,-0.4,-0.2,-0.2,-0.36,-0.08,1.04,-0.16,-0.36,1.16,0.36,-0.44000000000000006,-0.27999999999999997,-0.2,-0.2,0.2,1.64,0.16,-1.16,0.64,0.52,-0.44000000000000006,-0.12,-0.2,-0.32,-0.12,1.3199999999999998,-0.48,1.0,10.559999999999999,5.5200000000000005,0.8800000000000001,1.08,1.08,0.8800000000000001,2.56,11.559999999999999,3.2,1.48,9.72,6.4799999999999995,0.96,1.24,1.6800000000000002,1.0,3.2399999999999998,8.76,5.24,-0.48,8.36,3.4799999999999995,-0.52,0.16,-0.04,-0.04,1.16,9.120000000000001,1.8800000000000001,-0.2,6.4799999999999995,3.44,-0.6,-0.0,0.36,-0.4,0.52,4.76,2.04
2025-04-15 00:07:35.887000+00:00,False,False,False,-0.36,0.9199999999999999,0.44000000000000006,-0.08,-0.2,-0.24,-0.24,-0.16,1.04,-0.0,-0.6,1.0,0.48,-0.4,-0.2,-0.2,-0.4,-0.12,1.04,-0.16,-0.36,1.16,0.32,-0.44000000000000006,-0.27999999999999997,-0.2,-0.2,0.2,1.6,0.16,-1.24,0.52,0.32,-0.44000000000000006,-0.08,-0.2,-0.32,-0.16,1.24,-0.52,1.0,10.2,5.2,0.9199999999999999,1.1199999999999999,1.1199999999999999,0.9199999999999999,2.4,11.24,3.2399999999999998,1.4,9.32,5.76,0.9199999999999999,1.2,1.6800000000000002,1.0,2.96,8.559999999999999,5.279999999999999,-0.6,7.44,2.88,-0.6,0.08,-0.08,-0.12,0.8400000000000001,8.24,1.7600000000000002,-0.24,6.12,2.96,-0.6,-0.0,0.4,-0.36,0.36,4.5200000000000005,2.08
2025-04-15 00:07:35.910000+00:00,False,False,False,-0.36,0.8800000000000001,0.4,-0.08,-0.2,-0.24,-0.24,-0.16,1.04,0.04,-0.6,0.96,0.44000000000000006,-0.4,-0.2,-0.2,-0.4,-0.16,1.04,-0.16,-0.32,1.16,0.27999999999999997,-0.44000000000000006,-0.27999999999999997,-0.2,-0.2,0.12,1.52,0.2,-1.3599999999999999,0.36,0.12,-0.48,-0.08,-0.2,-0.36,-0.2,1.1199999999999999,-0.5599999999999999,1.0,9.84,4.92,1.0,1.16,1.24,0.96,2.2800000000000002,10.879999999999999,3.3200000000000003,1.28,8.879999999999999,4.96,0.8800000000000001,1.1199999999999999,1.64,0.96,2.68,8.2,5.32,-0.6799999999999999,6.56,2.44,-0.64,0.04,-0.08,-0.16,0.5599999999999999,7.359999999999999,1.6800000000000002,-0.32,5.76,2.48,-0.6,-0.0,0.4,-0.36,0.24,4.279999999999999,2.12
2025-04-15 00:07:35.911000+00:00,False,False,False,-0.36,0.8800000000000001,0.36,-0.08,-0.2,-0.24,-0.2,-0.2,1.0,0.08,-0.6,0.9199999999999999,0.36,-0.4,-0.2,-0.2,-0.4,-0.2,0.96,-0.16,-0.27999999999999997,1.1199999999999999,0.24,-0.4,-0.24,-0.2,-0.2,0.08,1.48,0.2,-1.48,0.16,-0.12,-0.48,-0.04,-0.2,-0.36,-0.2,0.96,-0.6,1.0,9.48,4.720000000000001,1.04,1.2,1.3199999999999998,1.0,2.2,10.48,3.44,1.16,8.16,4.08,0.76,1.08,1.56,0.9199999999999999,2.32,7.640000000000001,5.32,-0.76,5.8,2.12,-0.64,-0.0,-0.12,-0.2,0.4,6.5200000000000005,1.6,-0.4,5.279999999999999,1.9600000000000002,-0.6,-0.0,0.36,-0.36,0.04,3.9200000000000004,2.16
2025-04-15 00:07:35.947000+00:00,False,False,False,-0.32,0.8800000000000001,0.27999999999999997,-0.04,-0.2,-0.2,-0.2,-0.2,0.96,0.12,-0.6,0.8800000000000001,0.32,-0.4,-0.2,-0.2,-0.36,-0.2,0.9199999999999999,-0.16,-0.24,1.08,0.2,-0.4,-0.2,-0.2,-0.2,0.12,1.44,0.16,-1.6,-0.04,-0.32,-0.48,-0.0,-0.2,-0.32,-0.2,0.8,-0.6,0.96,9.2,4.4799999999999995,1.04,1.2,1.3599999999999999,1.0,2.08,10.08,3.5200000000000005,0.96,7.12,3.12,0.6799999999999999,1.0,1.52,0.8800000000000001,1.92,6.840000000000001,5.24,-0.8,5.36,1.8399999999999999,-0.64,-0.0,-0.16,-0.2,0.27999999999999997,5.92,1.64,-0.52,4.64,1.4,-0.64,-0.0,0.32,-0.36,-0.16,3.4,2.16
2025-04-15 00:07:35.948000+00:00,False,False,False,-0.27999999999999997,0.8400000000000001,0.24,-0.0,-0.2,-0.2,-0.2,-0.2,0.9199999999999999,0.16,-0.5599999999999999,0.8400000000000001,0.27999999999999997,-0.4,-0.2,-0.2,-0.32,-0.2,0.8800000000000001,-0.16,-0.24,1.08,0.2,-0.4,-0.2,-0.2,-0.2,0.12,1.3599999999999999,0.16,-1.6800000000000002,-0.27999999999999997,-0.44000000000000006,-0.48,-0.0,-0.16,-0.27999999999999997,-0.2,0.6799999999999999,-0.6,0.96,8.8,4.08,1.0,1.16,1.3199999999999998,0.96,1.9600000000000002,9.68,3.6,0.72,5.92,2.4,0.64,0.9199999999999999,1.44,0.8,1.56,5.84,4.84,-0.76,4.92,1.52,-0.6,-0.0,-0.16,-0.2,0.24,5.5200000000000005,1.64,-0.6799999999999999,3.84,0.96,-0.6799999999999999,-0.04,0.24,-0.36,-0.36,2.8,1.8399999999999999
2025-04-15 00:07:35.985000+00:00,True,False,True,-0.27999999999999997,0.76,0.2,-0.0,-0.16,-0.2,-0.2,-0.2,0.8400000000000001,0.2,-0.52,0.76,0.24,-0.36,-0.2,-0.2,-0.27999999999999997,-0.2,0.76,-0.16,-0.16,0.96,0.16,-0.36,-0.2,-0.16,-0.2,0.12,1.28,0.16,-1.6800000000000002,-0.4,-0.36,-0.44000000000000006,0.04,-0.12,-0.2,-0.16,0.5599999999999999,-0.6,0.8400000000000001,7.68,3.4799999999999995,0.8400000000000001,1.04,1.24,0.8400000000000001,1.72,8.4,3.2399999999999998,0.52,4.720000000000001,1.8800000000000001,0.5599999999999999,0.8800000000000001,1.3199999999999998,0.6799999999999999,1.3199999999999998,4.76,4.08,-0.8,4.04,1.16,-0.6799999999999999,-0.04,-0.2,-0.2,0.12,4.64,1.4,-0.8,2.92,0.64,-0.72,-0.08,0.16,-0.4,-0.44000000000000006,2.08,1.3599999999999999
